DATE,北京大学,中国人民大学,清华大学,北京交通大学,北京工业大学,北京航空航天大学,北京理工大学,北京科技大学,北京邮电大学,中国农业大学,北京林业大学,北京协和医学院,北京中医药大学,北京师范大学,首都师范大学,北京外国语大学,中央传媒大学,对外经济贸易大学,外交学院,中国人民公安大学,北京体育大学,中央音乐学院,中国音乐学院,中央美术学院,中央戏剧学院,中央民族大学,中国政法大学,南开大学,天津大学,天津工业大学,天津医科大学,天津中医药大学,华北电力大学,河北工业大学,山西大学,太原理工大学,内蒙古大学,辽宁大学,大连理工大学,东北大学,大连海事大学,吉林大学,延边大学,东北师范大学,哈尔滨工业大学,哈尔滨工程大学,东北农业大学,东北林业大学,复旦大学,同济大学,上海交通大学,华东理工大学,东华大学,上海海洋大学,上海中医药大学,华东师范大学,上海外国语大学,上海财经大学,上海体育学院,上海音乐学院,上海大学,南京大学,苏州大学,东南大学,南京航空航天大学,南京理工大学,中国矿业大学,南京邮电大学,河海大学,江南大学,南京林业大学,南京信息工程大学,南京农业大学,南京医科大学,南京中医药大学,中国药科大学,南京师范大学,浙江大学,中国美术学院,安徽大学,中国科学技术大学,合肥工业大学,厦门大学,福州大学,福建师范大学,南昌大学,山东大学,中国海洋大学,中国石油大学（华东）,郑州大学,河南大学,武汉大学,华中科技大学,中国地质大学（武汉）,武汉理工大学,华中农业大学,华中师范大学,中南财经政法大学,湘潭大学,湖南大学,中南大学,湖南师范大学,中山大学,暨南大学,华南理工大学,华南农业大学,广州医科大学,广州中医药大学,华南师范大学,海南大学,广西大学,四川大学,重庆大学,西南交通大学,电子科技大学,西南石油大学,成都理工大学,四川农业大学,成都中医药大学,西南大学,西南财经大学,贵州大学,云南大学,西藏大学,西北大学,西安交通大学,西北工业大学,西安电子科技大学,长安大学,西北农林科技大学,陕西师范大学,兰州大学,青海大学,宁夏大学,新疆大学,石河子大学,中国矿业大学（北京）,中国石油大学（北京）,中国地质大学（北京）,宁波大学,南方科技大学,上海科技大学,中国科学院大学,国防科技大学,海军军医大学,空军军医大学
1937.12,,,,,,,,,,院校合并：与北京大学、北平大学合并成立国立北京大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由江苏省南京市迁往重庆市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938.00,迁址：由湖南省长沙市迁往云南省昆明市,,,,,,,,,,,,,更名：西安临时大学迁至陕西省-汉中市，改名为国立西北联合大学，北平师大改为西北联大教育学院,,,,,,,,,,院校合并：与北平艺专和杭州艺专合并成立国立艺术专科学校,,,,,,更名：西北联合大学西北工学院纺织系,,,,,,,,,,迁址：由陕西省西安市迁往四川省绵阳市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"院校合并：与国立北平艺术专科学校合并成立国立艺术专科学校
迁址：由湖南省怀化市迁往云南省昆明市",,,,,,,,,,,,院系迁出：河南大学-畜牧系并入国立西北农学院,"迁址：由湖北省武汉市迁往四川省乐山市
院系迁出：国立武汉大学-农学院并入国立中央大学",,,,迁址：由湖北省武汉市迁往湖北省恩施市,,,,,,建校：国立师范学院,,,,,,,,,,,,,,,,,,,迁址：由上海市迁往四川省成都市,,更名：国立云南大学,,,,建校：国立西北工学院,,,,,,,,,,院校合并：与东北大学、北洋大学合并成立国立西北工学院；院系迁入：北京大学-工学院并入国立西北工学院,,,,,,,,,
1938.01,,,,院系迁入：交通大学-平校并入唐山工程学院（成为唐山工学院铁道管理系）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：哈尔滨工业大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由福建省厦门市迁往福建省龙岩市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,复校,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由江苏省南京市迁往重庆市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：国立西北联合大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938.04,更名：国立西南联合大学,,更名：国立长沙临时大学更名为国立西南联合大学,,,,,,,改建：西安联大改建为西北联合大学，临大农学院改为西北联大农学院,,,,,,,,,,,,,,建校：鲁迅艺术学院,建校：鲁迅艺术学院,,,"迁址：由湖南省长沙市迁往云南省昆明市
更名：国立西南联合大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由陕西省西安市迁往甘肃省天水市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由湖南省湘潭市迁往湖南省湘乡杨家滩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,院校合并：与国立西北联合大学工学院、焦作工学院合并成立国立东北大学,,,,,,,,,,迁址：由江西赣州、吉安迁往广西贺县,,,,,,,,,,,,,,,,,更名：国立西北工学院；院系迁入：国立西北联合大学-工学院、国立东北大学-工学院并入国立西北工学院；,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,院系迁入：国立西北联合大学-农学院、河南大学农学院-畜牧系并入国立西北农林专科学校；更名：国立西北农学院,,,,,,,,,,,,,,,,
1938.08,,,,,,,,,,,,,,改建：西北联合大学教育学院改建为师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,院系迁入：南通学院-医科并入江苏省立医政学院更名：国立江苏医学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由甘肃省天水市迁往陕西省汉中市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由广西贺县迁往云南昆明,,,,,,,,,,,,,,,,,,,,,,,,迁址：由湖南省怀化市迁往贵州省贵阳市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939.00,,,,,,,建校：延安创办自然科学研究院,,,,,,,更名：国立西北师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由贵州省贵阳市迁往重庆市,,,,,,,,,,,,,,,,,,,,,,,迁址：由湖北省武汉市迁往云南省大理市,,,,,,,,,,,,,,更名：国立广西大学,,,迁址：由湖南省湘乡杨家滩迁往贵州省平越古城（今福泉市）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939.04,,,,,,,,,,院校合并：与西北农林专科学校合并成立国立西北农学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939.05,,,,,,,,,,建校：延安自然科学研究所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939.07,,院校合并：与延安鲁迅艺术学院、延安工人学校、安吴堡战时青年训练班合并成立华北联合大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：国立西北大学,,,,,,,,,,,,,,,,,,,,,
1939.11,,,,,,,,,,,,,,,,,,,,,,,,,院校合并：与陕北公学、鲁迅艺术学院、安吴堡战时青年训练班、延安工人学校合并成立华北联合大学（文艺部）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939.12,,,,,,,,,,改建：延安自然科学研究所改建为延安自然科学院,,,,,,,,,,,,,,,,,,,,,,,,,复校,复校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940.00,,,,,,,改建：自然科学研究院改建为延安自然科学院,,,,,,,,,,,,,,,,,,更名：国立戏剧学校更名为国立戏剧专科学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由浙江省杭州市迁往贵州省遵义市,迁址：由云南省昆明市迁往重庆市,,,,,,,,,,,,,,,,,改建：湖北省立农业专科学校改建为湖北省立农学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建立分校：在重庆市建立交通大学分校,,,,,,,,,,,,,,,,,,,,
1940.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,院校合并：与川至医学专科学校合并成立山西大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940.10,,,,,,,,,,,,,,,,,,,,,,,,,改建：华北联合大学文艺部改建为“文艺学院”,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由云南昆明迁往四川宜宾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,院校合并：与新疆省建设厅农业学校合并成立新疆学院,,,,,,,,,,,建校：国民革命军第八路军晋西北军区卫生学校
1941.03,,,,,,,,,,,,,,,,其他：中国人民抗日军事政治大学第三分校成立俄文队,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：国立交通大学唐山工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：国立复旦大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941.12,,,,,,,,,,,,其他：停办,,,,改建：俄文大队改建为延安军事学院俄文科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由上海市迁往重庆市；更名：国立交通大学（重庆总校）,,,,,,,,,更名：国立音乐院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：国立河南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建校：国立贵州大学,,,,,,更名：电信工程专门学校,,,,,,,,,,,,,,,,,,更名：八路军晋绥军区卫生学校
1942.01,,,,更名：国立交通大学贵州分校（含平、唐两院）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942.06,,,,,,,,,,,,,,,,改建：军事学院俄文科改建为军委俄文学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建校：山东战时邮务总局干部训练班,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,撤销,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942.10,,,,,,,,,,,,,,,,,,,,,,,,,其他：华北联合大学文艺学院停办,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,复校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943.00,,,,,,,院校合并：与延安自然科学院合并成立延安大学,,,院校合并：与延安自然科学院合并成立延安大学,,,,,,,,,,,,,,,院校合并：与鲁迅艺术学院合并成立延安大学；更名：鲁迅艺术学院更名为鲁迅文艺学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建立分校：在四川省合川市建立国立四川水产职业学校,,,,,,建立分校：在重庆市建立国立音乐院分院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,院校合并：与湖北省立工学院合并成立国立武汉大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建校：陕西省立师范专科学校,,,,,,,,,,,,,,,
1944.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：国立甘肃学院,,,,,,,,,,,,,,
1944.06,,,,,,,,,,改建：延安大学生物系改建为农业系,,,,,,更名：延安外国语学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由贵州省独山迁往四川省璧山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,院校合并：与私立上海音乐专科学校合并成立国立上海音乐专科学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由湖北省恩施市迁往湖北省武汉市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,复校,,,,,,,,,,,,,,,,,,,,
1945.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：战邮干校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.08,,,,,,,,,,,,,,,,,,,,,,,,,其他：鲁迅艺术学院三分为晋冀鲁豫北方大学文艺学院、东北文艺工作团、华北联合大学文艺学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：私立焦作工学院；迁址：由陕西省汉中市迁往河南省开封市,,,,,,,,,,,,,,,建校：安徽省立蚌埠工业职业学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.11,,建校：北方大学,,,,,,,,其他：教育部特设北平临时大学补习班，将原日伪“北大”农学院编为第四分班,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,"迁址：由云南省昆明市迁往天津市
更名：南开大学",更名：北洋大学,更名：国立北洋大学纺织系,,,,,,,,,,,,,,,,,,,,,迁址：由重庆市迁往上海市；更名：交通大学,,,,,,,,,,,,,,,,,,,,,,,迁址：由重庆市迁往江苏省镇江市,,迁址：由重庆市迁往江苏省南京市,,,迁址：由重庆市迁往浙江省杭州市,,,,"迁址：由福建省龙岩市迁往福建省厦门市
复校",,,,"迁址：由重庆市迁往山东省青岛市
复校","迁址：由重庆市迁往山东省青岛市
复校",,,,迁址：由四川省乐山市迁往湖北省武汉市,,,,,迁址：由云南省大理市迁往湖北省武汉市,,,,,,,,,,,,,,,,,,,,,,,,更名：成华大学,,,,,,,,,,,更名：国立兰州大学,,,,,复校,,,,,,,,,复校；更名：西北人民医药专门学校
1946.01,,,,,,,建校：晋察冀边区工业专门学校,,,,,,,,,其他：延安外国语学校师生，在华北联合大学文艺学院内成立外语系,,,,,,,,,建校：北方大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由汉中市迁往咸阳市,,,,,,,,,,,,,,,,,,,
1946.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建校：东北大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946.04,,,,其他：原平、唐两院分离，原平院迁回北平，更名国立北平铁道管理学院,,,建校：北方大学工学院在晋冀鲁豫边区成立,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由四川宜宾迁往上海,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946.05,,,其他：国立西南联合大学结束,,,,,,,改建：清华大学农业研究所改建为清华大学农学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由四川省绵阳市迁往辽宁省沈阳市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946.06,,,,,,,,,,,,,,,,院系迁入：晋察冀军政干部学校-外语干部训练班并入华北联合大学，与华北联大-外语系成立外国语学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由辽宁省本溪市迁往黑龙江省佳木斯市,,,,,,,,,,,,,,,,更名：国立音乐院上海分院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946.07,迁址：由云南省昆明市迁往北京市；复校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946.08,,,,,,,,,,,,,,,,,,,,,,,,其他：国立北平艺术专科学校复校,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由重庆市迁往上海市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：国立唐山工学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946.09,,,,,,,,,,院系迁入：清华大学-农学院并入原土木工程专科学校,,,,,,,,,,,,,,,改建：鲁迅文艺学院改建为东北大学文艺学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"迁址：由贵州省遵义市迁往浙江省杭州市
复校",,,,更名：安徽省立蚌埠高级工业职业学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946.10,,,复校,,,,,,,,,,,,,,,,,,,,,,其他：北方大学文艺研究室成立,,,,,,,,,更名：河北省立工学院,,,,,,,,建校：东北行政学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946.11,,,,,,,院校合并：与晋察冀边区工业专门学校、铁路学院合并成立晋察冀工业交通学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由重庆市迁往江苏省南京市；,,迁址：由重庆市迁往江苏省南京市；,,,迁址：由河南省开封市迁往河南省洛阳市,,,迁址：由重庆市迁往江苏省南京市；,迁址：由重庆市迁往江苏省南京市；,,迁址：由重庆市迁往江苏省南京市；,,,,复校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：国立安徽大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947.00,,,,,,,更名：晋察冀边区工业专门学校分出更名为晋察冀边区工业学校,,,院系迁入：延安大学-农业系并入北方大学，成立北方大学-农学院,,复校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：上海市立吴淞水产专科学校；迁址：由四川省合川市迁往上海市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947.06,,,,,,,,,,,,,,,,,,,,,,,,,改建：北方大学文艺研究室改建为北方大学艺术学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由安徽省蚌埠市迁往安徽省淮南市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,改建：安徽省立蚌埠高级工业职业学校改建为安徽省立工业专科学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由河南省洛阳市迁往河南省郑州市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948.00,,,,,,,,,,院校合并：与北方大学、华北联合大学合并成立华北大学；改建：北方大学农学院改建为华北大学农学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建校：中原大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：西北军区人民医学院
1948.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：山东邮政专科学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948.05,,,,,,,,,,,,,,,,,,,,,,,,,院校合并：与北方大学艺术学院、华北联合大学文艺学院合并成立华北大学三部；院校合并：与华北联合大学、北方大学合并成立华北大学,,,,,,,,,,,,,,,,,院校合并：与哈尔滨大学合并成立东北科学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
